2012-05-03,17.712637
2012-05-04,17.208191
2012-05-07,17.336964
2012-05-08,17.297386
2012-05-09,17.327831
2012-05-10,17.36862
2012-05-11,17.252636
2012-05-14,16.994167
2012-05-15,16.840429
2012-05-16,16.624584
2012-05-17,16.138708
2012-05-18,16.146616
2012-05-21,17.087326
2012-05-22,16.956108
2012-05-23,17.369843
2012-05-24,17.21032
2012-05-25,17.118074
2012-05-29,17.421902
2012-05-30,17.631958
2012-05-31,17.588123
2012-06-01,17.078493
2012-06-04,17.178955
2012-06-05,17.134512
2012-06-06,17.397242
2012-06-07,17.405153
2012-06-08,17.666969
2012-06-11,17.388412
2012-06-12,17.540323
2012-06-13,17.418549
2012-06-14,17.399363
2012-06-15,17.478527
2012-06-18,17.833189
2012-06-19,17.882816
2012-06-20,17.83198
2012-06-21,17.586294
2012-06-22,17.721159
2012-06-25,17.376236
2012-06-26,17.414593
2012-06-27,17.48979
2012-06-28,17.323872
2012-06-29,17.779005
2012-07-02,18.038382
2012-07-03,18.248133
2012-07-05,18.568707
2012-07-06,18.445099
2012-07-09,18.688961
2012-07-10,18.516035
2012-07-11,18.400961
2012-07-12,18.232605
2012-07-13,18.417402
2012-07-16,18.476467
2012-07-17,18.477373
2012-07-18,18.456676
2012-07-19,18.702044
2012-07-20,18.397007
2012-07-23,18.38269
2012-07-24,18.2941
2012-07-25,17.504101
2012-07-26,17.501356
2012-07-27,17.814316
2012-07-30,18.114796
2012-07-31,18.593668
2012-08-01,18.473413
2012-08-02,18.503252
2012-08-03,18.744059
2012-08-06,18.952593
2012-08-07,18.902676
2012-08-08,18.87071
2012-08-09,18.978329
2012-08-10,19.007988
2012-08-13,19.261747
2012-08-14,19.313425
2012-08-15,19.287123
2012-08-16,19.455591
2012-08-17,19.815443
2012-08-20,20.336424
2012-08-21,20.058516
2012-08-22,20.450172
2012-08-23,20.25939
2012-08-24,20.277422
2012-08-27,20.658375
2012-08-28,20.631475
2012-08-29,20.590811
2012-08-30,20.2973
2012-08-31,20.339184
2012-09-04,20.636669
2012-09-05,20.491751
2012-09-06,20.676416
2012-09-07,20.803917
2012-09-10,20.262751
2012-09-11,20.197016
2012-09-12,20.478294
2012-09-13,20.881573
2012-09-14,21.135338
2012-09-17,21.395222
2012-09-18,21.460344
2012-09-19,21.466146
2012-09-20,21.362196
2012-09-21,21.404701
2012-09-24,21.120352
2012-09-25,20.592947
2012-09-26,20.337355
2012-09-27,20.830812
2012-09-28,20.396051
2012-10-01,20.160328
2012-10-02,20.219025
2012-10-03,20.529047
2012-10-04,20.386879
2012-10-05,19.952417
2012-10-08,19.511541
2012-10-09,19.440613
2012-10-10,19.595314
2012-10-11,19.203657
2012-10-12,19.252882
2012-10-15,19.407282
2012-10-16,19.866814
2012-10-17,19.708437
2012-10-18,19.342466
2012-10-19,18.645374
2012-10-22,19.384966
2012-10-23,18.752991
2012-10-24,18.859083
2012-10-25,18.6362
2012-10-26,18.46682
2012-10-31,18.201437
